Wavenumber,RedSpruce_Abs,RedSpruce_Abs,RedSpruce_Abs,Lodgepole_Abs,Lodgepole_Abs,Lodgepole_Abs,GreenSpruce_Abs,GreenSpruce_Abs,GreenSpruce_Abs
1589.057,1.399959756,1.353834262,1.369321395,1.235852483,1.17372874,1.225496159,1.391688449,1.435440556,1.468151574
1590.021,1.444749298,1.39728935,1.415660024,1.264245224,1.202259136,1.255091523,1.426259154,1.471512573,1.504912781
1590.985,1.490651975,1.44183802,1.463188892,1.2925562,1.230716771,1.284754365,1.461169894,1.507966452,1.541989464
1591.949,1.537441031,1.487268459,1.511645194,1.32063134,1.258941572,1.314333757,1.496238276,1.544599123,1.579200069
1592.914,1.584795899,1.533267669,1.560678567,1.348282548,1.286727149,1.343603289,1.531297236,1.581226248,1.616387726
1593.878,1.632353814,1.579485289,1.609889707,1.375352668,1.313896938,1.372358259,1.566201639,1.617698584,1.65343848
1594.842,1.679746722,1.625555871,1.658896538,1.40175481,1.340342843,1.400476267,1.600819349,1.6538616,1.690225137
1595.806,1.726553405,1.671069909,1.707273277,1.427436869,1.365999054,1.427914276,1.634933046,1.689480554,1.726505047
1596.771,1.77222654,1.715508639,1.754479557,1.452308701,1.390780827,1.454633866,1.66818745,1.724168037,1.761854245
1597.735,1.816097541,1.758225161,1.799853821,1.476212395,1.414530707,1.480549884,1.700103674,1.757404062,1.795717124
1598.699,1.857484459,1.798575639,1.842712581,1.498955596,1.437074784,1.505521699,1.730217778,1.788693162,1.827552759
1599.663,1.895891043,1.836083997,1.882548978,1.520419309,1.458298418,1.529439923,1.758250349,1.817735391,1.857045181
1600.628,1.931100722,1.870550205,1.919125436,1.540616103,1.478223018,1.552280483,1.784185677,1.844530849,1.884191134
1601.592,1.963131117,1.902001133,1.952436999,1.559681927,1.496996837,1.574111548,1.808196844,1.869280544,1.909208353
1602.556,1.992038712,1.930496983,1.98252489,1.577779911,1.514796262,1.595036663,1.830433074,1.892191375,1.932301321
1603.52,2.017652551,1.955870322,2.009209861,1.594952897,1.531672248,1.615041482,1.850818694,1.91321304,1.953403699
1604.484,2.039497754,1.977651126,2.032023111,1.611035291,1.547484675,1.633929645,1.868942347,1.931950577,1.972080811
1605.449,2.056965971,1.995217753,2.050379321,1.625706725,1.561921642,1.651333677,1.884225614,1.947819093,1.987707935
1606.413,2.069702046,2.008175456,2.063943444,1.638625404,1.57466222,1.666854612,1.896240048,1.960354495,1.999821994
1607.377,2.077980908,2.016735735,2.073012614,1.649674381,1.5855877,1.68028188,1.905049498,1.969612773,2.008505268
1608.341,2.082735694,2.021757959,2.078538223,1.659025012,1.594855183,1.691689901,1.911261311,1.976191963,2.01443683
1609.306,2.085217208,2.024419908,2.0817688,1.66705788,1.602834252,1.701375886,1.915762065,1.980999463,2.018596239
1610.27,2.086390463,2.025666316,2.083668155,1.674134148,1.609862106,1.709642023,1.919256496,1.98475607,2.021745893
1611.234,2.086516139,2.025773235,2.084467237,1.680371355,1.616040828,1.716580199,1.921901596,1.987640736,2.024051865
1612.198,2.085048123,2.024240381,2.083586937,1.68555656,1.621155995,1.721972537,1.923223913,1.989176523,2.024966009
1613.163,2.080865194,2.020028535,2.079871105,1.689233614,1.62475559,1.725362497,1.922303523,1.988435742,2.023456852
1614.127,2.07282865,2.012073207,2.072168422,1.690949489,1.626374316,1.726292833,1.918226874,1.984497855,2.018509691
1615.091,2.060474977,1.99995247,2.060014909,1.690581226,1.625893465,1.724670434,1.910656159,1.977027617,2.009742449
1616.055,2.044433392,1.984299755,2.044080678,1.688522142,1.623697301,1.720981859,1.900138572,1.966598841,1.99776437
1617.02,2.026270488,1.966631752,2.025994813,1.685613779,1.620607605,1.716201565,1.887995342,1.9545437,1.984026346
1617.984,2.007644612,1.948526615,2.007462936,1.682673238,1.617443496,1.711336475,1.875567646,1.942205243,1.969996039
1618.948,1.989376796,1.930748586,1.989328196,1.680093633,1.61458517,1.706937843,1.863485934,1.930177878,1.956354496
1619.912,1.971068141,1.912882105,1.971157642,1.677639475,1.611803344,1.702878648,1.851364073,1.918020068,1.942681004
1620.876,1.95148396,1.893726888,1.951668409,1.674686974,1.608486595,1.698569814,1.838144554,1.904625171,1.927833884
1621.841,1.929336818,1.872025854,1.929493385,1.67062967,1.604040664,1.693388927,1.822783274,1.888923903,1.910682157
1622.805,1.903996144,1.847190586,1.903957776,1.665227473,1.598229537,1.687039835,1.80481878,1.870470804,1.890745307
1623.769,1.875862701,1.819624231,1.875443928,1.658755251,1.591329386,1.679752505,1.784656441,1.84973173,1.868486165
1624.733,1.846240034,1.790615839,1.845290411,1.651883394,1.584002587,1.672167415,1.763419746,1.827887848,1.845124963
1625.698,1.816796831,1.761793054,1.815246543,1.645333197,1.576966894,1.665000497,1.742445453,1.806329081,1.822114336
1626.662,1.788878028,1.734461691,1.786748796,1.639515667,1.570631685,1.658684246,1.722709936,1.786035189,1.800490771
1627.626,1.763057715,1.709178213,1.760455008,1.634389267,1.564969544,1.653188312,1.704511841,1.767274549,1.780570461
1628.59,1.739176807,1.685789308,1.73625101,1.629570453,1.559619559,1.648131633,1.687581461,1.749730446,1.762042672
1629.555,1.71670055,1.663768155,1.713607469,1.624596816,1.55414033,1.643042425,1.671410243,1.73287015,1.744359479
1630.519,1.695031861,1.642536421,1.691892884,1.61909173,1.548185445,1.637520531,1.655532845,1.716242611,1.727010699
1631.483,1.673668277,1.621597541,1.67054014,1.612808984,1.541540663,1.631326091,1.63961729,1.699551707,1.709619484
1632.447,1.652111649,1.600463337,1.648973437,1.605512591,1.534012791,1.624261848,1.623335658,1.682527298,1.691796544
1633.411,1.629784998,1.578564935,1.626500604,1.596894913,1.525327964,1.616103351,1.606218379,1.664739023,1.672979768
1634.376,1.606135758,1.555367448,1.602489718,1.586646359,1.515201881,1.606636143,1.587702574,1.645628072,1.652519979
1635.34,1.581127684,1.530835186,1.576888115,1.574768085,1.503604457,1.595906579,1.567544097,1.624883121,1.630137428
1636.304,1.555801196,1.505992628,1.550844219,1.561983892,1.491155791,1.584543022,1.546427742,1.603094853,1.606624874
1637.268,1.532148176,1.48277839,1.526525552,1.549669631,1.479099961,1.573702698,1.526006725,1.581869204,1.583860675
1638.233,1.51205314,1.463031936,1.505973471,1.539156864,1.468672733,1.564493954,1.508062162,1.563005965,1.563856074
1639.197,1.496376182,1.447574923,1.490106556,1.531072793,1.460483047,1.557434766,1.493578169,1.547561281,1.547719147
1640.161,1.484847289,1.43614278,1.478631253,1.525232585,1.454390967,1.552348037,1.482490552,1.535538978,1.53538203
1641.125,1.476497707,1.427787385,1.470510681,1.520884934,1.449721378,1.548577444,1.473999872,1.52616776,1.525954421
1642.09,1.47001197,1.421237542,1.464346015,1.516976209,1.445497884,1.545204689,1.466885466,1.518218123,1.518081881
1643.054,1.463934665,1.415094474,1.458598484,1.512309578,1.440597055,1.541181366,1.459737003,1.510244155,1.510196356
1644.018,1.456873636,1.408023442,1.45177826,1.505803852,1.434004279,1.535547333,1.451199929,1.500850544,1.500800259
1644.982,1.447836857,1.399083583,1.442845428,1.496846012,1.42514847,1.527754162,1.440373907,1.489094595,1.488914262
1645.947,1.436698911,1.388159612,1.431657831,1.485673603,1.41425485,1.517999538,1.427272366,1.474993172,1.474576979
1646.911,1.424345784,1.376102832,1.419148939,1.473383547,1.402373937,1.50724855,1.412958964,1.459645273,1.458976797
1647.875,1.412160275,1.364225592,1.406770246,1.461335965,1.390788208,1.496700401,1.398931527,1.44462526,1.443789786
1648.839,1.401009753,1.353347318,1.395431504,1.45020701,1.380134561,1.486949843,1.386067114,1.430870241,1.430009239
1649.803,1.390452103,1.343034699,1.384666117,1.439396438,1.369833419,1.477440975,1.373847647,1.417860429,1.417116687
1650.768,1.378749215,1.331644153,1.372687808,1.427255889,1.358311185,1.466666723,1.360445126,1.40371426,1.403164153
1651.732,1.363883901,1.317281649,1.357434955,1.412186944,1.344028957,1.453169527,1.343845743,1.386315129,1.385963873
1652.696,1.345234491,1.299396371,1.338329962,1.394130033,1.326892658,1.436890639,1.323555904,1.36511354,1.364917286
1653.66,1.324534771,1.279659443,1.317213018,1.375084552,1.308769039,1.419656462,1.301493302,1.342047051,1.341963847
1654.625,1.304825106,1.260939154,1.297235437,1.357804514,1.292261296,1.40401022,1.280800444,1.320351852,1.320355973
1655.589,1.2882276,1.245198932,1.280550405,1.343862822,1.278865776,1.391390415,1.263570352,1.302200047,1.302298051
1656.553,1.274843825,1.232474588,1.26721266,1.332977949,1.268332361,1.381515343,1.249806177,1.287617817,1.287842658
1657.517,1.263196192,1.221334657,1.255654471,1.323664566,1.259269851,1.372970744,1.237977536,1.27503835,1.275450097
1658.482,1.251246936,1.209823887,1.243733824,1.314137781,1.24999298,1.364066336,1.226033484,1.26235838,1.263036223
1659.446,1.237189248,1.196220116,1.229552899,1.302918418,1.23911018,1.353395367,1.212203141,1.247757526,1.248765911
1660.41,1.219957445,1.179530945,1.211998842,1.289201616,1.22585778,1.340188974,1.195465324,1.230196685,1.231571005
1661.374,1.199509498,1.159747905,1.191023669,1.273037479,1.210287158,1.324495572,1.175802575,1.209674182,1.211399134
1662.339,1.176801045,1.137819431,1.1676473,1.25527758,1.193211393,1.307144361,1.154159528,1.187179201,1.189196659
1663.303,1.153328784,1.11520765,1.143468078,1.237178163,1.175826854,1.289355667,1.131983625,1.164208309,1.166448754
1664.267,1.130367233,1.093150881,1.119852559,1.219763656,1.159106483,1.272132633,1.110488049,1.142010211,1.144406403
1665.231,1.108306982,1.072029994,1.09724335,1.203309633,1.143310985,1.255762175,1.090035269,1.120948572,1.12345453
1666.195,1.086483673,1.051207123,1.074965926,1.187245662,1.12790685,1.239693472,1.069989811,1.100352329,1.102947055
1667.16,1.063619819,1.029450826,1.051671652,1.170540164,1.111923415,1.22293739,1.049127927,1.078955275,1.081627806
1668.124,1.038502695,1.00560236,1.026073805,1.152270613,1.094495404,1.204592574,1.026324482,1.055584807,1.058316474
1669.088,1.010723134,0.979266044,0.997706755,1.132189054,1.075394778,1.184429319,1.001190288,1.029830969,1.032601452
1670.052,0.981005564,0.951136636,0.967297143,1.11094333,1.055239117,1.163112316,0.974395755,1.002362034,1.005148542
1671.017,0.950937208,0.922720762,0.936487295,1.08982092,1.035240416,1.141930127,0.947391188,0.974642446,0.977438804
1671.981,0.922140614,0.895562842,0.906975105,1.070060526,1.01656277,1.122134463,0.921640315,0.948146602,0.950965453
1672.945,0.895468844,0.870467082,0.879669909,1.052245416,0.999739237,1.104316021,0.897877826,0.923611804,0.926483519
1673.909,0.870844728,0.847342706,0.854490358,1.036195468,0.984593185,1.088296377,0.875982644,0.90090056,0.903864694
1674.874,0.847781688,0.825711734,0.830930006,1.021423483,0.970665381,1.073573256,0.855459451,0.879522619,0.882601174
1675.838,0.825995398,0.805294952,0.808679996,1.007610181,0.957660784,1.059822422,0.836025033,0.859206155,0.86240593
1676.802,0.805664585,0.786253053,0.787919162,0.994834536,0.945654521,1.047096009,0.817829249,0.840130677,0.843442725
1677.766,0.787225427,0.768996355,0.769101968,0.98338615,0.934922371,1.03569468,0.801271048,0.822729901,0.826136285
1678.73,0.770932221,0.753772788,0.752497284,0.973450659,0.925637358,1.025816586,0.78657261,0.807254965,0.810736763
1679.695,0.756466018,0.740300049,0.737791702,0.964802157,0.917587368,1.017285223,0.773436344,0.793405274,0.796943744
1680.659,0.742727129,0.72756967,0.723857065,0.956663912,0.910038747,1.009400974,0.760830039,0.780125595,0.783677137
1681.623,0.727986688,0.713987708,0.708907924,0.947848277,0.901905129,1.001097596,0.747150416,0.76574265,0.769234915
1682.587,0.710566943,0.698007106,0.691197025,0.937303571,0.892230954,0.99144231,0.730834105,0.748616409,0.751942789
1683.552,0.689996983,0.679204354,0.670216545,0.924939171,0.880978193,0.980412233,0.711459532,0.728265565,0.731318091
1684.516,0.667996009,0.659169653,0.647747106,0.912211221,0.869534917,0.969386994,0.690659213,0.706332931,0.709038046
1685.48,0.647895232,0.640969805,0.627220756,0.901509489,0.860116662,0.960561333,0.671564814,0.686039235,0.688385254
1686.444,0.632456554,0.627122593,0.611507115,0.894555542,0.854269184,0.955431994,0.656762298,0.670085694,0.672110565
1687.409,0.622259494,0.618132261,0.601224037,0.891417588,0.851994793,0.953950689,0.646796796,0.659070998,0.6608372
1688.373,0.616003497,0.612770648,0.595043435,0.890923822,0.852156038,0.954929147,0.640442039,0.651765164,0.653349961
1689.337,0.611787073,0.609266496,0.591011918,0.891628311,0.853394387,0.956978943,0.635920315,0.646334131,0.647828286
1690.301,0.608091319,0.606210328,0.587553207,0.892439545,0.854707785,0.959091683,0.631791472,0.641296044,0.642803526
1691.266,0.604159679,0.602909127,0.583870201,0.892820475,0.855613011,0.96080036,0.627332791,0.635897962,0.637514746
1692.23,0.599999894,0.599376574,0.579946078,0.892737155,0.856105234,0.962139985,0.622529191,0.630124786,0.631917762
1693.194,0.59616584,0.596132851,0.576310999,0.892514071,0.856511584,0.963488458,0.617870307,0.624473858,0.626479726
1694.158,0.593412812,0.593885625,0.573707877,0.892619446,0.857282561,0.965367009,0.614033148,0.619636738,0.621851778
1695.122,0.592268402,0.593144468,0.572668113,0.893406763,0.858764003,0.968214979,0.611501263,0.616095208,0.618490588
1696.087,0.592720423,0.593916164,0.573176955,0.894930702,0.861006624,0.972179838,0.610268719,0.613808381,0.616337855
1697.051,0.594114878,0.595616463,0.574587179,0.896886753,0.863722385,0.97705242,0.609746457,0.61214151,0.614759359
1698.015,0.595570317,0.597449268,0.576053976,0.898894945,0.86653379,0.982461354,0.609168298,0.610310171,0.612963611
1698.979,0.596699472,0.599060547,0.577237603,0.900919704,0.869380124,0.988239274,0.608244352,0.608072357,0.610706737
1699.944,0.598038882,0.600936397,0.578721717,0.903466396,0.872691905,0.994614342,0.607545375,0.606124197,0.608675144
1700.908,0.600702529,0.604071695,0.581636134,0.90725388,0.87712689,1.002032521,0.608142303,0.605663798,0.608064268
1701.872,0.605537048,0.609224064,0.586809116,0.912705851,0.883069104,1.010746781,0.610799348,0.607521988,0.609723214
1702.836,0.612554309,0.616393104,0.594207571,0.919632165,0.890357836,1.02058288,0.615470527,0.611617912,0.613601356
1703.801,0.621044525,0.624920101,0.603075764,0.927414862,0.898442146,1.031027483,0.621426731,0.617136219,0.618929195
1704.765,0.630034351,0.633907508,0.612415971,0.935349347,0.906673717,1.041495746,0.627718361,0.623036766,0.624695802
1705.729,0.638766273,0.642651223,0.621455635,0.942936904,0.914599478,1.051561005,0.633636876,0.628551523,0.630155071
1706.693,0.646917849,0.650856322,0.629889759,0.950011941,0.922050014,1.061044836,0.638939148,0.633426187,0.635049687
1707.657,0.654627266,0.658635573,0.637886007,0.956708488,0.929131475,1.070014482,0.643831447,0.637889912,0.639591749
1708.622,0.662257726,0.666317932,0.645841622,0.963282646,0.936066117,1.078644909,0.648746382,0.642413961,0.64422623
1709.586,0.670156767,0.674215211,0.654127232,0.969937449,0.943029134,1.087100544,0.654060791,0.647392539,0.649342769
1710.55,0.678458223,0.682448784,0.662866519,0.976693258,0.950048102,1.095443675,0.659902254,0.652953551,0.655058151
1711.514,0.687047409,0.690933123,0.67193015,0.983406027,0.957018146,1.103649199,0.666117485,0.65891647,0.66120374
1712.479,0.695660919,0.699449691,0.680996994,0.989822802,0.963760699,1.111683466,0.672363134,0.664899102,0.667406303
1713.443,0.704042013,0.707800527,0.689746059,0.995765827,0.970171355,1.119639474,0.678275193,0.670502744,0.673255787
1714.407,0.712085656,0.715938767,0.698019194,1.001307822,0.976388725,1.12788735,0.683647885,0.675509337,0.678520185
1715.371,0.7199837,0.724072598,0.705981859,1.006956091,0.982914685,1.137131235,0.688610832,0.680069228,0.68331314
1716.336,0.728152053,0.732573947,0.714103546,1.013577253,0.990515404,1.148179397,0.693637012,0.684699324,0.688112786
1717.3,0.736946095,0.741708826,0.722834304,1.021973828,0.999802139,1.161429687,0.699232091,0.689969327,0.693449651
1718.264,0.746371441,0.751391437,0.732280717,1.032368352,1.010844715,1.17658993,0.705559164,0.696063408,0.699483458
1719.228,0.75612559,0.761284292,0.742163159,1.044404085,1.023241884,1.192956585,0.712339402,0.702681058,0.70590609
1720.193,0.765952256,0.771157362,0.752212069,1.057625659,1.036598961,1.210039624,0.719188522,0.709409532,0.712314459
1721.157,0.775906701,0.781096104,0.76246109,1.071881113,1.050855484,1.227832526,0.72595303,0.7160681,0.718542918
1722.121,0.786351882,0.791489192,0.773289261,1.087380957,1.066283388,1.246707806,0.732794281,0.722821929,0.724771086
1723.085,0.797831536,0.802886542,0.785273487,1.104517257,1.083307273,1.267146048,0.740101521,0.730089085,0.731410771
1724.049,0.810889638,0.815811038,0.798991498,1.123613682,1.102262361,1.289480194,0.748318133,0.738337564,0.738932957
1725.014,0.825863021,0.830598102,0.814830331,1.144764506,1.123250111,1.313762071,0.757764203,0.74790747,0.747672625
1725.978,0.842776326,0.847263789,0.832829972,1.167725823,1.146045952,1.339697942,0.768481428,0.758837913,0.757680602
1726.942,0.861318413,0.865514328,0.852682252,1.191958594,1.170156054,1.366714097,0.780209716,0.770845627,0.768697814
1727.906,0.880914678,0.884800211,0.87379593,1.21668721,1.194855626,1.394024504,0.792426717,0.783377106,0.780197412
1728.871,0.900797621,0.904396373,0.895367837,1.240894893,1.219202035,1.420586523,0.804422368,0.795701582,0.791487387
1729.835,0.920000574,0.923356617,0.916387289,1.26318685,1.241860169,1.444916612,0.81534345,0.806967821,0.801763884
1730.799,0.937199003,0.940395274,0.935463461,1.281584056,1.260887889,1.464825962,0.824175062,0.816173796,0.810107258
1731.763,0.950586701,0.953729263,0.950708458,1.293442032,1.273632506,1.477344391,0.829725421,0.822151015,0.815474811
1732.728,0.958004771,0.961233322,0.959841558,1.295910698,1.277174029,1.479258558,0.830760368,0.823649854,0.816781753
1733.692,0.957568129,0.961033497,0.960844427,1.28695318,1.269354256,1.468299787,0.826351193,0.819685685,0.813166276
1734.656,0.94838818,0.952243947,0.952713138,1.266225844,1.249717997,1.444149903,0.81619105,0.809868863,0.8042581
1735.62,0.930724208,0.935099487,0.935655897,1.23484801,1.219343737,1.40816817,0.800546746,0.794391281,0.790168774
1736.584,0.905473735,0.910446778,0.910567839,1.194396449,1.179832429,1.362161264,0.779922205,0.773737516,0.771256511
1737.549,0.873635809,0.879226637,0.878485158,1.14616918,1.132532158,1.30753101,0.754827491,0.748450372,0.747954218
1738.513,0.836204074,0.842363085,0.840445834,1.091243029,1.078561362,1.245338159,0.725820223,0.719143144,0.720809385
1739.477,0.794434252,0.80105374,0.797774786,1.031037518,1.019361324,1.177011136,0.69373179,0.686716526,0.690654855
1740.441,0.750052291,0.756972753,0.75227718,0.96772916,0.957085403,1.104858121,0.659780764,0.652447257,0.658688168
1741.406,0.705134979,0.712174088,0.706141084,0.904121847,0.894502821,1.031998852,0.625434407,0.617835555,0.626307417
1742.37,0.661623111,0.668607951,0.661416539,0.842982154,0.834338911,0.961617856,0.592019499,0.584232663,0.594751389
1743.334,0.620775492,0.627565769,0.619449974,0.7862334,0.778482699,0.896034495,0.560334837,0.55243364,0.564748009
1744.298,0.582839298,0.589348727,0.580530394,0.734465558,0.727499115,0.836066777,0.530443294,0.522509843,0.536335507
1745.263,0.547213938,0.553396584,0.544034982,0.687063937,0.680763344,0.781140989,0.501837403,0.493968601,0.509033615
1746.227,0.512903321,0.518746174,0.50891472,0.6428349,0.63705682,0.729931398,0.473802643,0.466131565,0.482190375
1747.191,0.479158458,0.484661145,0.474355687,0.600790734,0.595373012,0.681309586,0.445895773,0.43857649,0.455420659
1748.155,0.445908355,0.451079773,0.440248954,0.560752318,0.555517029,0.635046019,0.4182371,0.411435278,0.428862027
1749.12,0.413845279,0.41871029,0.407301452,0.523433717,0.518206851,0.591953746,0.391506683,0.385345192,0.40316035
1750.084,0.383996605,0.388605201,0.376585077,0.489884191,0.484540319,0.553290475,0.366584602,0.361100611,0.379117133
1751.048,0.357108977,0.361525792,0.348898314,0.460733879,0.455214395,0.519854014,0.344054087,0.339197019,0.357248369
1752.012,0.333264074,0.337563855,0.324363602,0.435760822,0.430075374,0.491431863,0.323972191,0.31962678,0.337582685
1752.976,0.312006722,0.316247145,0.302531167,0.414096973,0.408292953,0.46701085,0.305991006,0.302034613,0.319799574
1753.941,0.292715195,0.296923843,0.282767439,0.394737837,0.388864633,0.445376778,0.2896609,0.285994174,0.30351041
1754.905,0.274864492,0.279032209,0.264519501,0.376897364,0.370984348,0.425550907,0.274616792,0.271184442,0.28840767
1755.869,0.258104281,0.262208696,0.247436445,0.360097651,0.354144258,0.406928141,0.260591641,0.257377486,0.274269268
1756.833,0.242171953,0.246182988,0.231231474,0.344042584,0.338044385,0.389159697,0.247331842,0.244341546,0.260853252
1757.798,0.22677297,0.230684137,0.215601937,0.328478727,0.322431651,0.37197611,0.23450361,0.23174995,0.247829474
1758.762,0.211559942,0.215392872,0.200189332,0.313109794,0.30702649,0.355078572,0.221703628,0.21919374,0.234778518
1759.726,0.196260414,0.200061038,0.184705074,0.297702638,0.291612978,0.338217942,0.208633424,0.20636171,0.221390662
1760.69,0.180855866,0.184680166,0.16913234,0.282253753,0.276198121,0.321366722,0.195273212,0.193229826,0.207657002
1761.655,0.165705668,0.169595186,0.153820116,0.267112955,0.261111605,0.304839742,0.182002304,0.180177134,0.193975862
1762.619,0.151469414,0.155417197,0.139442093,0.252881314,0.246931342,0.289250946,0.169476246,0.167859217,0.181020109
1763.583,0.138799478,0.142769313,0.126665213,0.240163421,0.234233925,0.275226885,0.158325628,0.156906443,0.169440492
1764.547,0.12805843,0.131983584,0.115872792,0.229236604,0.223295343,0.263101696,0.148858785,0.147622487,0.159547744
1765.511,0.119122562,0.122936958,0.106946526,0.219895688,0.213927287,0.252690677,0.140918937,0.139835394,0.151183354
1766.476,0.111433775,0.115083132,0.099314341,0.211485155,0.205512798,0.243339713,0.133935776,0.132972012,0.143767012
1767.44,0.104152474,0.107605763,0.092123839,0.203073647,0.197156214,0.234067679,0.127109154,0.126229165,0.136484092
1768.404,0.096467687,0.099705375,0.084529937,0.193779427,0.188001528,0.223920691,0.11970538,0.118881306,0.12859246
1769.368,0.087885538,0.090901657,0.076027432,0.183113232,0.177559811,0.212340759,0.111329202,0.110544838,0.119687289
1770.333,0.078508719,0.081283551,0.066714087,0.171287845,0.166012993,0.199507618,0.102147278,0.101399462,0.109939959
1771.297,0.069022719,0.071540818,0.057311023,0.159231259,0.154232805,0.186387884,0.092869072,0.092149757,0.100066291
1772.261,0.060400683,0.062654444,0.048818033,0.148189147,0.143417879,0.174327789,0.084405962,0.083696976,0.090990755
1773.225,0.053301984,0.055314347,0.041917915,0.139017787,0.134407862,0.164290892,0.077343951,0.076607299,0.083315784
1774.19,0.047755704,0.04958325,0.036630389,0.13176011,0.127269827,0.156365774,0.07165741,0.070855866,0.0770429
1775.154,0.043300025,0.045021423,0.032472858,0.125825709,0.121448638,0.149924873,0.066898349,0.066004282,0.071747649
1776.118,0.039405337,0.041091445,0.028876834,0.12048266,0.11624263,0.144158064,0.062581653,0.061598446,0.066970342
1777.082,0.035765579,0.037466116,0.025525736,0.115257483,0.111187504,0.138514528,0.05845236,0.057408086,0.062481421
1778.047,0.03237113,0.034099833,0.022403713,0.110028021,0.106155655,0.132831494,0.054524429,0.053467589,0.058301081
1779.011,0.029367072,0.031108219,0.019658843,0.104906068,0.10123946,0.127208854,0.050936635,0.049921875,0.05456367
1779.975,0.026895984,0.028610284,0.017430806,0.100050048,0.096591338,0.121828735,0.047803448,0.046863831,0.05135153
1780.939,0.024913228,0.026554588,0.015677409,0.09548827,0.09223167,0.116737162,0.045059093,0.044204217,0.048559571
1781.903,0.023173764,0.024710157,0.01415984,0.091081698,0.088027557,0.111802632,0.042475192,0.041687984,0.045917908
1782.868,0.021368795,0.022781249,0.012567727,0.086610222,0.083763289,0.106789747,0.03978222,0.039019949,0.043126401
1783.832,0.019298172,0.02058855,0.010709405,0.081949895,0.07930472,0.101538383,0.036846311,0.036081598,0.040052488
1784.796,0.017033713,0.018204071,0.008665816,0.077176721,0.074715527,0.096115303,0.033790871,0.033011275,0.036830531
1785.76,0.014871743,0.015913462,0.006755194,0.072546983,0.07022924,0.090772752,0.030921127,0.0301447,0.033798144
1786.725,0.013157846,0.014058854,0.005343346,0.068331842,0.066104216,0.085800748,0.028549095,0.027821424,0.031292358
1787.689,0.012108109,0.012844412,0.004657772,0.064646342,0.062456397,0.08135388,0.026824972,0.026191956,0.02947529
1788.653,0.011648799,0.012209615,0.004624156,0.061331501,0.059152021,0.077295975,0.025612544,0.025112018,0.028209146
1789.617,0.011430877,0.011824637,0.004885933,0.057985239,0.055828694,0.073238201,0.024515782,0.024161495,0.027082641
1790.582,0.010942769,0.01120513,0.004907157,0.054132671,0.052057345,0.068688729,0.023041445,0.022818847,0.025588416
1791.546,0.009797706,0.009986578,0.004281615,0.049515315,0.047603407,0.063359819,0.020873832,0.020747209,0.023392469
1792.51,0.008002919,0.008172612,0.003001177,0.044338695,0.042668978,0.057447642,0.018118312,0.018045431,0.020593194
1793.474,0.005978676,0.006166492,0.001488591,0.0392231,0.037833001,0.051579529,0.015274733,0.015218209,0.017689158
1794.438,0.004323324,0.004530842,0.000353302,0.034871236,0.033751271,0.046500564,0.012951996,0.012890219,0.015291349
1795.403,0.003428507,0.003632816,1.99E-12,0.031647463,0.030757088,0.042623599,0.011492206,0.011407351,0.013737667
1796.367,0.003282379,0.003450827,0.000420998,0.029419553,0.028715452,0.039842313,0.010809194,0.010682385,0.012944272
1797.331,0.003514165,0.003626408,0.001230304,0.027662021,0.027126598,0.037624825,0.010466967,0.010278735,0.012481311
1798.295,0.003629038,0.003683885,0.001910564,0.025768109,0.025398422,0.035320791,0.009947641,0.009677546,0.011837297
1799.26,0.00326453,0.00327105,0.002067778,0.023321561,0.023138797,0.032482014,0.008905071,0.00853911,0.010678735
1800.224,0.002375797,0.00236066,0.001622023,0.020321418,0.02033458,0.029062846,0.007333213,0.006886499,0.009014139
1801.188,0.001257366,0.001238373,0.000848883,0.017159346,0.017352192,0.025460296,0.005563119,0.005070446,0.007184722
1802.152,0.000351588,0.000341338,0.000193151,0.014387491,0.014706461,0.022234149,0.004058545,0.00356826,0.005646805
1803.117,0,7.00E-17,-1.06E-12,0.012392511,0.012771449,0.019808016,0.003150162,0.002703475,0.004715934
1804.081,0.000236571,0.000243394,0.000327418,0.011177453,0.011559066,0.018194527,0.002850931,0.002478855,0.004380382
1805.045,0.000816012,0.000828455,0.000949593,0.010410235,0.010751277,0.017051585,0.002897372,0.00260518,0.004355005
1806.009,0.001354724,0.001376545,0.001497075,0.009608859,0.00989843,0.015854072,0.002911502,0.002691213,0.00425261
1806.974,0.001552948,0.001583059,0.001676498,0.008398156,0.008646827,0.014178597,0.002614714,0.002453697,0.003792065
1807.938,0.00131382,0.001350775,0.001405471,0.006681212,0.006902649,0.011884173,0.001949714,0.001838946,0.002925337
1808.902,0.000786374,0.00082031,0.000835225,0.004674083,0.004873091,0.009180417,0.001097379,0.001033559,0.001842107
1809.866,0.000267511,0.000283372,0.000282142,0.002779354,0.002950486,0.006500094,0.000368952,0.000343633,0.000864278
1810.83,2.06E-16,7.00E-17,9.96E-11,0.001356773,0.001485127,0.004256243,8.08E-16,1.29E-16,0.000234325
1811.795,-1.65E-16,-4.90E-16,-2.37E-10,0.00054173,0.000622009,0.002651607,-1.14E-15,-1.29E-16,-6.06E-17
1812.759,1.24E-16,1.05E-16,1.44E-10,0.000196222,0.000232282,0.001599893,7.93E-05,8.14E-05,1.21E-16
1813.723,1.40E-05,2.10E-16,1.50E-05,6.88E-05,7.90E-05,0.000867493,7.25E-05,7.64E-05,2.53E-05
